,conds,date,dewpti,dewptm,fog,hail,heatindexi,heatindexm,hum,icon,metar,precipi,precipm,pressurei,pressurem,rain,snow,tempi,tempm,thunder,tornado,utcdate,visi,vism,wdird,wdire,wgusti,wgustm,windchilli,windchillm,wspdi,wspdm
1,Overcast,"{u'mday': u'08', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,73,cloudy,METAR LFPB 072230Z AUTO 34006KT 300V010 9999NDV OVC028 19/14 Q1021,-9999.00,-9999.00,30.15,1021,0,0,66.2,19.0,0,0,"{u'mday': u'07', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM GMT on August 07, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,6.9,11.1
2,Overcast,"{u'mday': u'08', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,73,cloudy,METAR LFPB 072300Z AUTO 33006KT 290V010 9999NDV OVC026 19/14 Q1021,-9999.00,-9999.00,30.15,1021,0,0,66.2,19.0,0,0,"{u'mday': u'07', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM GMT on August 07, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,6.9,11.1
3,Light Rain,"{u'mday': u'08', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,83,rain,METAR LFPB 072330Z AUTO 35006KT 320V030 9999NDV -RA OVC022 18/15 Q1021,-9999.00,-9999.00,30.15,1021,1,0,64.4,18.0,0,0,"{u'mday': u'07', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM GMT on August 07, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,350,North,-9999.0,-9999.0,-999,-999,6.9,11.1
4,Mostly Cloudy,"{u'mday': u'08', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 080000Z AUTO 34005KT 310V010 9999NDV BKN022 BKN030 18/15 Q1021,-9999.00,-9999.00,30.15,1021,0,0,64.4,18.0,0,0,"{u'mday': u'08', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,5.8,9.3
5,Mostly Cloudy,"{u'mday': u'08', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 080030Z AUTO 33005KT 290V010 9999NDV SCT020 BKN029 18/15 Q1020,-9999.00,-9999.00,30.12,1020,0,0,64.4,18.0,0,0,"{u'mday': u'08', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,5.8,9.3
6,Mostly Cloudy,"{u'mday': u'08', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,88,mostlycloudy,METAR LFPB 080100Z AUTO 33004KT 290V020 9999NDV FEW020 BKN029 17/15 Q1020,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,4.6,7.4
7,Overcast,"{u'mday': u'08', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,cloudy,METAR LFPB 080130Z AUTO 34005KT 300V360 9999NDV OVC029 17/14 Q1020,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,5.8,9.3
8,Overcast,"{u'mday': u'08', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,83,cloudy,METAR LFPB 080200Z AUTO 33004KT 290V360 9999NDV BKN016 OVC029 18/15 Q1020,-9999.00,-9999.00,30.12,1020,0,0,64.4,18.0,0,0,"{u'mday': u'08', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,4.6,7.4
9,Overcast,"{u'mday': u'08', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,cloudy,METAR LFPB 080230Z AUTO 31004KT 280V340 9999NDV OVC015 17/14 Q1020,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,4.6,7.4
10,Mostly Cloudy,"{u'mday': u'08', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,mostlycloudy,METAR LFPB 080300Z AUTO 31004KT 270V350 9999NDV BKN015 BKN032 17/14 Q1020,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,4.6,7.4
11,Mostly Cloudy,"{u'mday': u'08', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,mostlycloudy,METAR LFPB 080330Z AUTO VRB02KT 9999NDV BKN014/// BKN032/// 17/14 Q1020,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,2.3,3.7
12,Mostly Cloudy,"{u'mday': u'08', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,mostlycloudy,METAR LFPB 080400Z AUTO VRB02KT 9999NDV FEW014 SCT023 BKN032 17/14 Q1020,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,2.3,3.7
13,Mostly Cloudy,"{u'mday': u'08', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,mostlycloudy,METAR LFPB 080430Z 34003KT 300V020 9999 SCT015 BKN033 17/14 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,3.5,5.6
14,Mostly Cloudy,"{u'mday': u'08', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,mostlycloudy,METAR LFPB 080500Z VRB03KT 9999 SCT015 BKN033 17/14 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,3.5,5.6
15,Mostly Cloudy,"{u'mday': u'08', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,mostlycloudy,METAR LFPB 080530Z 31003KT 260V360 9999 FEW015 BKN040 BKN210 17/14 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,3.5,5.6
16,Mostly Cloudy,"{u'mday': u'08', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,mostlycloudy,METAR LFPB 080600Z 31005KT 290V350 9999 FEW015 SCT040 BKN100 17/14 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,5.8,9.3
17,Mostly Cloudy,"{u'mday': u'08', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,mostlycloudy,METAR LFPB 080630Z 33004KT 280V350 9999 FEW015 BKN049 BKN100 17/14 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,62.6,17.0,0,0,"{u'mday': u'08', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,4.6,7.4
18,Mostly Cloudy,"{u'mday': u'08', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 080700Z 35003KT 300V020 9999 FEW015 BKN049 BKN100 18/15 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,64.4,18.0,0,0,"{u'mday': u'08', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,350,North,-9999.0,-9999.0,-999,-999,3.5,5.6
19,Mostly Cloudy,"{u'mday': u'08', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 080730Z 35005KT 310V010 9999 BKN049 BKN100 18/15 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,64.4,18.0,0,0,"{u'mday': u'08', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,350,North,-9999.0,-9999.0,-999,-999,5.8,9.3
20,Mostly Cloudy,"{u'mday': u'08', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 080800Z 35004KT 320V030 9999 BKN047 BKN060 18/15 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,64.4,18.0,0,0,"{u'mday': u'08', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,350,North,-9999.0,-9999.0,-999,-999,4.6,7.4
21,Mostly Cloudy,"{u'mday': u'08', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,78,mostlycloudy,METAR LFPB 080830Z 03004KT 320V070 9999 BKN049 BKN060 20/16 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,68.0,20.0,0,0,"{u'mday': u'08', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,30,NNE,-9999.0,-9999.0,-999,-999,4.6,7.4
22,Mostly Cloudy,"{u'mday': u'08', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,73,mostlycloudy,METAR LFPB 080900Z 01004KT 310V060 9999 FEW015 SCT048 BKN070 20/15 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,68.0,20.0,0,0,"{u'mday': u'08', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,4.6,7.4
23,Mostly Cloudy,"{u'mday': u'08', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,73,mostlycloudy,METAR LFPB 080930Z 32003KT 270V020 9999 FEW015 SCT048 BKN070 20/15 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,68.0,20.0,0,0,"{u'mday': u'08', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,320,NW,-9999.0,-9999.0,-999,-999,3.5,5.6
24,Mostly Cloudy,"{u'mday': u'08', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,68,mostlycloudy,METAR LFPB 081000Z VRB03KT 9999 FEW015 SCT048 BKN070 21/15 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,69.8,21.0,0,0,"{u'mday': u'08', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,3.5,5.6
25,Mostly Cloudy,"{u'mday': u'08', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,69,mostlycloudy,METAR LFPB 081030Z 33004KT 270V020 9999 FEW020 BKN070 22/16 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,71.6,22.0,0,0,"{u'mday': u'08', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,4.6,7.4
26,Mostly Cloudy,"{u'mday': u'08', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,69,mostlycloudy,METAR LFPB 081100Z 31004KT 270V010 9999 FEW020 BKN070 22/16 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,71.6,22.0,0,0,"{u'mday': u'08', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,4.6,7.4
27,Mostly Cloudy,"{u'mday': u'08', u'hour': u'13', u'min': u'49', u'mon': u'08', u'pretty': u'1:49 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,65,mostlycloudy,METAR LFPB 081149Z 32004KT 260V010 9999 FEW020 BKN070 23/16 Q1020 NOSIG,-9999.00,-9999.00,30.12,1020,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'11', u'min': u'49', u'mon': u'08', u'pretty': u'11:49 AM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,320,NW,-9999.0,-9999.0,-999,-999,4.6,7.4
28,Mostly Cloudy,"{u'mday': u'08', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,61,mostlycloudy,METAR LFPB 081200Z 31005KT 250V020 9999 FEW020 BKN070 23/15 Q1019 NOSIG,-9999.00,-9999.00,30.09,1019,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,5.8,9.3
29,Mostly Cloudy,"{u'mday': u'08', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,57,mostlycloudy,METAR LFPB 081230Z 36004KT 240V050 9999 SCT032 BKN070 23/14 Q1019 NOSIG,-9999.00,-9999.00,30.09,1019,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,360,North,-9999.0,-9999.0,-999,-999,4.6,7.4
30,Overcast,"{u'mday': u'08', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,61,cloudy,METAR LFPB 081300Z VRB02KT 9999 SCT036 OVC070 23/15 Q1019 NOSIG,-9999.00,-9999.00,30.09,1019,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,2.3,3.7
31,Overcast,"{u'mday': u'08', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,61,cloudy,METAR LFPB 081330Z VRB02KT 9999 BKN036 OVC070 23/15 Q1019 NOSIG,-9999.00,-9999.00,30.09,1019,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,2.3,3.7
32,Overcast,"{u'mday': u'08', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,61,cloudy,METAR LFPB 081400Z VRB01KT 9999 FEW036 BKN070 OVC120 23/15 Q1019 NOSIG,-9999.00,-9999.00,30.09,1019,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,1.2,1.9
33,Overcast,"{u'mday': u'08', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,61,cloudy,METAR LFPB 081430Z 36003KT 310V040 9999 FEW038 BKN070 OVC120 23/15 Q1019 NOSIG,-9999.00,-9999.00,30.09,1019,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,360,North,-9999.0,-9999.0,-999,-999,3.5,5.6
34,Overcast,"{u'mday': u'08', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,57,cloudy,METAR LFPB 081500Z 35004KT 9999 FEW038 SCT070 OVC120 23/14 Q1019 NOSIG,-9999.00,-9999.00,30.09,1019,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,350,North,-9999.0,-9999.0,-999,-999,4.6,7.4
35,Overcast,"{u'mday': u'08', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,57,cloudy,METAR LFPB 081530Z 33004KT 290V360 9999 FEW038 SCT070 OVC120 23/14 Q1019 NOSIG,-9999.00,-9999.00,30.09,1019,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,4.6,7.4
36,Mostly Cloudy,"{u'mday': u'08', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,53,mostlycloudy,METAR LFPB 081600Z 33003KT 270V010 9999 FEW038 SCT070 BKN120 24/14 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,75.2,24.0,0,0,"{u'mday': u'08', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,3.5,5.6
37,Mostly Cloudy,"{u'mday': u'08', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,53,mostlycloudy,METAR LFPB 081630Z 01004KT 310V050 9999 FEW038 SCT070 BKN120 24/14 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,75.2,24.0,0,0,"{u'mday': u'08', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,4.6,7.4
38,Unknown,"{u'mday': u'08', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,57,unknown,METAR LFPB 081700Z AUTO 36004KT 320V030 9999NDV NSC 23/14 Q1018,-9999.00,-9999.00,30.06,1018,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,360,North,-9999.0,-9999.0,-999,-999,4.6,7.4
39,Unknown,"{u'mday': u'08', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,57,unknown,METAR LFPB 081730Z AUTO 02004KT 9999NDV NSC 23/14 Q1018,-9999.00,-9999.00,30.06,1018,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,20,NNE,-9999.0,-9999.0,-999,-999,4.6,7.4
40,Unknown,"{u'mday': u'08', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,57,unknown,METAR LFPB 081800Z AUTO 01003KT 340V050 9999NDV NSC 23/14 Q1018,-9999.00,-9999.00,30.06,1018,0,0,73.4,23.0,0,0,"{u'mday': u'08', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM GMT on August 08, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,3.5,5.6
