,conds,date,dewpti,dewptm,fog,hail,heatindexi,heatindexm,hum,icon,metar,precipi,precipm,pressurei,pressurem,rain,snow,tempi,tempm,thunder,tornado,utcdate,visi,vism,wdird,wdire,wgusti,wgustm,windchilli,windchillm,wspdi,wspdm
25,Unknown,"{u'mday': u'20', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,87.6,30.9,40,unknown,METAR LFPB 201030Z AUTO 20008KT 170V260 9999NDV NSC 31/16 Q1014,-9999.00,-9999.00,29.95,1014,0,0,87.8,31.0,0,0,"{u'mday': u'20', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,200,SSW,-9999.0,-9999.0,-999,-999,9.2,14.8
26,Clear,"{u'mday': u'20', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,87.6,30.9,40,clear,METAR LFPB 201100Z 25012KT CAVOK 31/16 Q1014 NOSIG,-9999.00,-9999.00,29.95,1014,0,0,87.8,31.0,0,0,"{u'mday': u'20', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,250,WSW,-9999.0,-9999.0,-999,-999,13.8,22.2
27,Clear,"{u'mday': u'20', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,89.5,31.9,38,clear,METAR LFPB 201130Z 25012KT 200V280 CAVOK 32/16 Q1014 NOSIG,-9999.00,-9999.00,29.95,1014,0,0,89.6,32.0,0,0,"{u'mday': u'20', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,250,WSW,-9999.0,-9999.0,-999,-999,13.8,22.2
28,Clear,"{u'mday': u'20', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,89.5,31.9,38,clear,METAR LFPB 201200Z 24013KT CAVOK 32/16 Q1015 NOSIG,-9999.00,-9999.00,29.98,1015,0,0,89.6,32.0,0,0,"{u'mday': u'20', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,240,WSW,-9999.0,-9999.0,-999,-999,15.0,24.1
29,Clear,"{u'mday': u'20', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,85.4,29.7,40,clear,METAR LFPB 201230Z 28013KT 250V310 CAVOK 30/15 Q1015 NOSIG,-9999.00,-9999.00,29.98,1015,0,0,86.0,30.0,0,0,"{u'mday': u'20', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,280,West,-9999.0,-9999.0,-999,-999,15.0,24.1
30,Clear,"{u'mday': u'20', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",46.4,8.0,0,0,-9999,-9999,25,clear,METAR LFPB 201300Z 28014KT 250V310 CAVOK 30/08 Q1015 NOSIG,-9999.00,-9999.00,29.98,1015,0,0,86.0,30.0,0,0,"{u'mday': u'20', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,280,West,-9999.0,-9999.0,-999,-999,16.1,25.9
31,Clear,"{u'mday': u'20', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",50.0,10.0,0,0,-9999,-9999,29,clear,METAR LFPB 201330Z 27014KT 230V300 CAVOK 30/10 Q1016 NOSIG,-9999.00,-9999.00,30.01,1016,0,0,86.0,30.0,0,0,"{u'mday': u'20', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,270,West,-9999.0,-9999.0,-999,-999,16.1,25.9
32,Clear,"{u'mday': u'20', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",50.0,10.0,0,0,-9999,-9999,30,clear,METAR LFPB 201400Z 27011KT 240V320 CAVOK 29/10 Q1016 NOSIG,-9999.00,-9999.00,30.01,1016,0,0,84.2,29.0,0,0,"{u'mday': u'20', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,270,West,-9999.0,-9999.0,-999,-999,12.7,20.4
33,Light Rain Showers,"{u'mday': u'20', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,81.5,27.5,51,rain,METAR LFPB 201430Z 28012KT 250V320 9999 -SHRA NSC 27/16 Q1017 NOSIG,-9999.00,-9999.00,30.04,1017,1,0,80.6,27.0,0,0,"{u'mday': u'20', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,280,West,-9999.0,-9999.0,-999,-999,13.8,22.2
34,Light Rain Showers,"{u'mday': u'20', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,54,rain,METAR LFPB 201500Z 28010KT 9999 -SHRA NSC 25/15 Q1017 NOSIG,-9999.00,-9999.00,30.04,1017,1,0,77.0,25.0,0,0,"{u'mday': u'20', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,280,West,-9999.0,-9999.0,-999,-999,11.5,18.5
35,Clear,"{u'mday': u'20', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,54,clear,METAR LFPB 201530Z 26008KT 210V330 CAVOK 25/15 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,77.0,25.0,0,0,"{u'mday': u'20', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,260,West,-9999.0,-9999.0,-999,-999,9.2,14.8
36,Clear,"{u'mday': u'20', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,51,clear,METAR LFPB 201600Z 28007KT 230V310 CAVOK 26/15 Q1017 NOSIG,-9999.00,-9999.00,30.04,1017,0,0,78.8,26.0,0,0,"{u'mday': u'20', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,280,West,-9999.0,-9999.0,-999,-999,8.1,13.0
37,Clear,"{u'mday': u'20', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,51,clear,METAR LFPB 201630Z 30008KT 270V330 CAVOK 26/15 Q1017 NOSIG,-9999.00,-9999.00,30.04,1017,0,0,78.8,26.0,0,0,"{u'mday': u'20', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",-9999.0,-9999.0,300,WNW,-9999.0,-9999.0,-999,-999,9.2,14.8
38,Unknown,"{u'mday': u'20', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,51,unknown,METAR LFPB 201700Z AUTO 30004KT 270V360 9999NDV NSC 26/15 Q1017,-9999.00,-9999.00,30.04,1017,0,0,78.8,26.0,0,0,"{u'mday': u'20', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,300,WNW,-9999.0,-9999.0,-999,-999,4.6,7.4
39,Scattered Clouds,"{u'mday': u'20', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,51,partlycloudy,METAR LFPB 201730Z AUTO 26003KT 220V300 9999NDV SCT046 26/15 Q1017,-9999.00,-9999.00,30.04,1017,0,0,78.8,26.0,0,0,"{u'mday': u'20', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,260,West,-9999.0,-9999.0,-999,-999,3.5,5.6
40,Mostly Cloudy,"{u'mday': u'20', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,57,mostlycloudy,METAR LFPB 201800Z AUTO 32009KT 280V010 9999NDV BKN043 BKN049 24/15 Q1017,-9999.00,-9999.00,30.04,1017,0,0,75.2,24.0,0,0,"{u'mday': u'20', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,320,NW,-9999.0,-9999.0,-999,-999,10.4,16.7
41,Partly Cloudy,"{u'mday': u'20', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,60,partlycloudy,METAR LFPB 201830Z AUTO 32011KT 290V350 9999NDV FEW044 22/14 Q1018,-9999.00,-9999.00,30.06,1018,0,0,71.6,22.0,0,0,"{u'mday': u'20', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,320,NW,-9999.0,-9999.0,-999,-999,12.7,20.4
42,Mostly Cloudy,"{u'mday': u'20', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",55.4,13.0,0,0,-9999,-9999,60,mostlycloudy,METAR LFPB 201900Z AUTO 33008KT 300V360 9999NDV SCT042 BKN048 21/13 Q1019,-9999.00,-9999.00,30.09,1019,0,0,69.8,21.0,0,0,"{u'mday': u'20', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,9.2,14.8
43,Partly Cloudy,"{u'mday': u'20', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",55.4,13.0,0,0,-9999,-9999,60,partlycloudy,METAR LFPB 201930Z AUTO 32007KT 290V360 9999NDV FEW046 21/13 Q1019,-9999.00,-9999.00,30.09,1019,0,0,69.8,21.0,0,0,"{u'mday': u'20', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,320,NW,-9999.0,-9999.0,-999,-999,8.1,13.0
44,Partly Cloudy,"{u'mday': u'20', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",55.4,13.0,0,0,-9999,-9999,60,partlycloudy,METAR LFPB 202000Z AUTO 31005KT 270V350 9999NDV FEW046 21/13 Q1020,-9999.00,-9999.00,30.12,1020,0,0,69.8,21.0,0,0,"{u'mday': u'20', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,5.8,9.3
45,Partly Cloudy,"{u'mday': u'20', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",53.6,12.0,0,0,-9999,-9999,56,partlycloudy,METAR LFPB 202030Z AUTO 34006KT 290V360 9999NDV FEW044 21/12 Q1020,-9999.00,-9999.00,30.12,1020,0,0,69.8,21.0,0,0,"{u'mday': u'20', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,6.9,11.1
46,Mostly Cloudy,"{u'mday': u'20', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",46.4,8.0,0,0,-9999,-9999,46,mostlycloudy,METAR LFPB 202100Z AUTO 33007KT 260V360 9999NDV SCT035 BKN046 20/08 Q1020,-9999.00,-9999.00,30.12,1020,0,0,68.0,20.0,0,0,"{u'mday': u'20', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,8.1,13.0
47,Scattered Clouds,"{u'mday': u'20', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 20, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",48.2,9.0,0,0,-9999,-9999,49,partlycloudy,METAR LFPB 202130Z AUTO 33006KT 270V360 9999NDV FEW036 SCT046 20/09 Q1021,-9999.00,-9999.00,30.15,1021,0,0,68.0,20.0,0,0,"{u'mday': u'20', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,6.9,11.1
0,Unknown,"{u'mday': u'21', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",48.2,9.0,0,0,-9999,-9999,52,unknown,METAR LFPB 202200Z AUTO 34005KT 300V010 9999NDV NSC 19/09 Q1021,-9999.00,-9999.00,30.15,1021,0,0,66.2,19.0,0,0,"{u'mday': u'20', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,5.8,9.3
1,Unknown,"{u'mday': u'21', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",48.2,9.0,0,0,-9999,-9999,52,unknown,METAR LFPB 202230Z AUTO 34004KT 300V360 9999NDV NSC 19/09 Q1021,-9999.00,-9999.00,30.15,1021,0,0,66.2,19.0,0,0,"{u'mday': u'20', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,4.6,7.4
2,Unknown,"{u'mday': u'21', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",50.0,10.0,0,0,-9999,-9999,56,unknown,METAR LFPB 202300Z AUTO 34003KT 9999NDV NSC 19/10 Q1022,-9999.00,-9999.00,30.18,1022,0,0,66.2,19.0,0,0,"{u'mday': u'20', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,3.5,5.6
3,Unknown,"{u'mday': u'21', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",50.0,10.0,0,0,-9999,-9999,56,unknown,METAR LFPB 202330Z AUTO VRB02KT 9999NDV NSC 19/10 Q1022,-9999.00,-9999.00,30.18,1022,0,0,66.2,19.0,0,0,"{u'mday': u'20', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM GMT on August 20, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,2.3,3.7
4,Unknown,"{u'mday': u'21', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",50.0,10.0,0,0,-9999,-9999,56,unknown,METAR LFPB 210000Z AUTO 35003KT 9999NDV NSC 19/10 Q1022,-9999.00,-9999.00,30.18,1022,0,0,66.2,19.0,0,0,"{u'mday': u'21', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,350,North,-9999.0,-9999.0,-999,-999,3.5,5.6
5,Unknown,"{u'mday': u'21', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",50.0,10.0,0,0,-9999,-9999,56,unknown,METAR LFPB 210030Z AUTO 30003KT 270V340 9999NDV NSC 19/10 Q1022,-9999.00,-9999.00,30.18,1022,0,0,66.2,19.0,0,0,"{u'mday': u'21', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,300,WNW,-9999.0,-9999.0,-999,-999,3.5,5.6
6,Unknown,"{u'mday': u'21', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,64,unknown,METAR LFPB 210100Z AUTO 31003KT 280V340 9999NDV NSC 18/11 Q1022,-9999.00,-9999.00,30.18,1022,0,0,64.4,18.0,0,0,"{u'mday': u'21', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,3.5,5.6
7,Unknown,"{u'mday': u'21', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,64,unknown,METAR LFPB 210130Z AUTO 31003KT 280V340 9999NDV NSC 18/11 Q1022,-9999.00,-9999.00,30.18,1022,0,0,64.4,18.0,0,0,"{u'mday': u'21', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,3.5,5.6
8,Unknown,"{u'mday': u'21', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,64,unknown,METAR LFPB 210200Z AUTO VRB03KT 9999NDV NSC 18/11 Q1022,-9999.00,-9999.00,30.18,1022,0,0,64.4,18.0,0,0,"{u'mday': u'21', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,3.5,5.6
9,Unknown,"{u'mday': u'21', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,68,unknown,METAR LFPB 210230Z AUTO 34003KT 9999NDV NSC 17/11 Q1021,-9999.00,-9999.00,30.15,1021,0,0,62.6,17.0,0,0,"{u'mday': u'21', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,3.5,5.6
10,Unknown,"{u'mday': u'21', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,72,unknown,METAR LFPB 210300Z AUTO 31003KT 9999NDV NSC 16/11 Q1021,-9999.00,-9999.00,30.15,1021,0,0,60.8,16.0,0,0,"{u'mday': u'21', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,3.5,5.6
11,Scattered Clouds,"{u'mday': u'21', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,68,partlycloudy,METAR LFPB 210330Z AUTO 28005KT 250V320 9999NDV SCT040 17/11 Q1022,-9999.00,-9999.00,30.18,1022,0,0,62.6,17.0,0,0,"{u'mday': u'21', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,280,West,-9999.0,-9999.0,-999,-999,5.8,9.3
12,Mostly Cloudy,"{u'mday': u'21', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,68,mostlycloudy,METAR LFPB 210400Z AUTO VRB03KT 9999NDV BKN041/// 17/11 Q1022,-9999.00,-9999.00,30.18,1022,0,0,62.6,17.0,0,0,"{u'mday': u'21', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,3.5,5.6
13,Mostly Cloudy,"{u'mday': u'21', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,68,mostlycloudy,METAR LFPB 210430Z AUTO 31002KT 9999NDV BKN042 17/11 Q1022,-9999.00,-9999.00,30.18,1022,0,0,62.6,17.0,0,0,"{u'mday': u'21', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,2.3,3.7
14,Mostly Cloudy,"{u'mday': u'21', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,68,mostlycloudy,METAR LFPB 210500Z 29004KT 9999 BKN045 17/11 Q1023 NOSIG,-9999.00,-9999.00,30.21,1023,0,0,62.6,17.0,0,0,"{u'mday': u'21', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,290,WNW,-9999.0,-9999.0,-999,-999,4.6,7.4
15,Mostly Cloudy,"{u'mday': u'21', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,68,mostlycloudy,METAR LFPB 210530Z 32004KT 270V350 9999 BKN045 BKN230 17/11 Q1023 NOSIG,-9999.00,-9999.00,30.21,1023,0,0,62.6,17.0,0,0,"{u'mday': u'21', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,320,NW,-9999.0,-9999.0,-999,-999,4.6,7.4
16,Scattered Clouds,"{u'mday': u'21', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,68,partlycloudy,METAR LFPB 210600Z 33003KT 9999 SCT045 17/11 Q1023 NOSIG,-9999.00,-9999.00,30.21,1023,0,0,62.6,17.0,0,0,"{u'mday': u'21', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,3.5,5.6
17,Scattered Clouds,"{u'mday': u'21', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",51.8,11.0,0,0,-9999,-9999,68,partlycloudy,METAR LFPB 210630Z VRB02KT 9999 SCT048 17/11 Q1023 NOSIG,-9999.00,-9999.00,30.21,1023,0,0,62.6,17.0,0,0,"{u'mday': u'21', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM GMT on August 21, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,2.3,3.7
