,datetime,year,month,day,hour,minutes,temp,hum,rain
28,"{u'mday': u'07', u'hour': u'13', u'min': u'18', u'mon': u'08', u'pretty': u'1:18 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,13,18,21.0,73,0
29,"{u'mday': u'07', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,13,30,22.0,69,0
30,"{u'mday': u'07', u'hour': u'14', u'min': u'05', u'mon': u'08', u'pretty': u'2:05 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,14,5,22.0,69,0
31,"{u'mday': u'07', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,14,30,22.0,69,0
32,"{u'mday': u'07', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,15,0,23.0,65,0
33,"{u'mday': u'07', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,15,30,23.0,65,0
34,"{u'mday': u'07', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,16,0,23.0,65,0
35,"{u'mday': u'07', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,16,30,24.0,61,0
36,"{u'mday': u'07', u'hour': u'17', u'min': u'17', u'mon': u'08', u'pretty': u'5:17 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,17,17,24.0,57,0
37,"{u'mday': u'07', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,17,30,24.0,61,0
38,"{u'mday': u'07', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,18,0,24.0,61,0
39,"{u'mday': u'07', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,18,30,23.0,65,0
40,"{u'mday': u'07', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,19,0,23.0,61,0
41,"{u'mday': u'07', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,19,30,23.0,65,0
42,"{u'mday': u'07', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,20,0,22.0,69,0
43,"{u'mday': u'07', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,20,30,21.0,73,0
44,"{u'mday': u'07', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,21,0,21.0,68,0
45,"{u'mday': u'07', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,21,30,20.0,73,0
46,"{u'mday': u'07', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,22,0,20.0,73,0
47,"{u'mday': u'07', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,22,30,20.0,73,0
48,"{u'mday': u'07', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,23,0,19.0,78,0
49,"{u'mday': u'07', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,7,23,30,19.0,78,0
0,"{u'mday': u'08', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,0,0,19.0,73,0
1,"{u'mday': u'08', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,0,30,19.0,73,0
2,"{u'mday': u'08', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,1,0,19.0,73,0
3,"{u'mday': u'08', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,1,30,18.0,83,1
4,"{u'mday': u'08', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,2,0,18.0,83,0
5,"{u'mday': u'08', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,2,30,18.0,83,0
6,"{u'mday': u'08', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,3,0,17.0,88,0
7,"{u'mday': u'08', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,3,30,17.0,82,0
8,"{u'mday': u'08', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,4,0,18.0,83,0
9,"{u'mday': u'08', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,4,30,17.0,82,0
10,"{u'mday': u'08', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,5,0,17.0,82,0
11,"{u'mday': u'08', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,5,30,17.0,82,0
12,"{u'mday': u'08', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,6,0,17.0,82,0
13,"{u'mday': u'08', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,6,30,17.0,82,0
14,"{u'mday': u'08', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,7,0,17.0,82,0
15,"{u'mday': u'08', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,7,30,17.0,82,0
16,"{u'mday': u'08', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,8,0,17.0,82,0
17,"{u'mday': u'08', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,8,30,17.0,82,0
18,"{u'mday': u'08', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,9,0,18.0,83,0
19,"{u'mday': u'08', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,9,30,18.0,83,0
20,"{u'mday': u'08', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,10,0,18.0,83,0
21,"{u'mday': u'08', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,10,30,20.0,78,0
22,"{u'mday': u'08', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,11,0,20.0,73,0
23,"{u'mday': u'08', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,11,30,20.0,73,0
24,"{u'mday': u'08', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,12,0,21.0,68,0
25,"{u'mday': u'08', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,12,30,22.0,69,0
26,"{u'mday': u'08', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,13,0,22.0,69,0
27,"{u'mday': u'08', u'hour': u'13', u'min': u'49', u'mon': u'08', u'pretty': u'1:49 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,13,49,23.0,65,0
28,"{u'mday': u'08', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,14,0,23.0,61,0
29,"{u'mday': u'08', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,14,30,23.0,57,0
30,"{u'mday': u'08', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,15,0,23.0,61,0
31,"{u'mday': u'08', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,15,30,23.0,61,0
32,"{u'mday': u'08', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,16,0,23.0,61,0
33,"{u'mday': u'08', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,16,30,23.0,61,0
34,"{u'mday': u'08', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,17,0,23.0,57,0
35,"{u'mday': u'08', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,17,30,23.0,57,0
36,"{u'mday': u'08', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,18,0,24.0,53,0
37,"{u'mday': u'08', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,18,30,24.0,53,0
38,"{u'mday': u'08', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,19,0,23.0,57,0
39,"{u'mday': u'08', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,19,30,23.0,57,0
40,"{u'mday': u'08', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,20,0,23.0,57,0
41,"{u'mday': u'08', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,20,30,23.0,57,0
42,"{u'mday': u'08', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,21,0,23.0,57,0
43,"{u'mday': u'08', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,21,30,23.0,57,0
44,"{u'mday': u'08', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,22,0,22.0,60,0
45,"{u'mday': u'08', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,22,30,22.0,60,0
46,"{u'mday': u'08', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,23,0,22.0,60,0
47,"{u'mday': u'08', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,8,23,30,21.0,64,0
0,"{u'mday': u'09', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,0,0,21.0,64,0
1,"{u'mday': u'09', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,0,30,21.0,64,0
2,"{u'mday': u'09', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,1,0,21.0,64,0
3,"{u'mday': u'09', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,1,30,21.0,64,0
4,"{u'mday': u'09', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,2,0,21.0,60,0
5,"{u'mday': u'09', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,2,30,20.0,68,0
6,"{u'mday': u'09', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,3,0,20.0,64,0
7,"{u'mday': u'09', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,3,30,19.0,68,0
8,"{u'mday': u'09', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,4,0,19.0,68,0
9,"{u'mday': u'09', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,4,30,19.0,68,0
10,"{u'mday': u'09', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,5,0,19.0,68,0
11,"{u'mday': u'09', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,5,30,19.0,68,0
12,"{u'mday': u'09', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,6,0,18.0,73,0
13,"{u'mday': u'09', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,6,30,18.0,73,0
14,"{u'mday': u'09', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,7,0,18.0,73,0
15,"{u'mday': u'09', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,7,30,18.0,73,0
16,"{u'mday': u'09', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,8,0,18.0,77,0
17,"{u'mday': u'09', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,8,30,18.0,77,0
18,"{u'mday': u'09', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,9,0,19.0,73,0
19,"{u'mday': u'09', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,9,30,20.0,73,0
20,"{u'mday': u'09', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,10,0,20.0,73,0
21,"{u'mday': u'09', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,10,30,21.0,68,0
22,"{u'mday': u'09', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,11,0,23.0,57,0
23,"{u'mday': u'09', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,11,30,23.0,53,0
24,"{u'mday': u'09', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,12,0,24.0,47,0
25,"{u'mday': u'09', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,12,30,25.0,41,0
26,"{u'mday': u'09', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,13,0,25.0,44,0
27,"{u'mday': u'09', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,13,30,25.0,39,0
28,"{u'mday': u'09', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,14,0,26.0,39,0
29,"{u'mday': u'09', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,14,30,26.0,36,0
30,"{u'mday': u'09', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,15,0,26.0,36,0
31,"{u'mday': u'09', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,15,30,27.0,34,0
32,"{u'mday': u'09', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,16,0,27.0,37,0
33,"{u'mday': u'09', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,16,30,27.0,34,0
34,"{u'mday': u'09', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,17,0,26.0,39,0
35,"{u'mday': u'09', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,17,30,27.0,37,0
36,"{u'mday': u'09', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,18,0,26.0,39,0
37,"{u'mday': u'09', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,18,30,26.0,39,0
38,"{u'mday': u'09', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,19,0,26.0,36,0
39,"{u'mday': u'09', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,19,30,25.0,36,0
40,"{u'mday': u'09', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,20,0,25.0,36,0
41,"{u'mday': u'09', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,20,30,24.0,41,0
42,"{u'mday': u'09', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,21,0,23.0,47,0
43,"{u'mday': u'09', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,21,30,23.0,47,0
44,"{u'mday': u'09', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,22,0,22.0,50,0
45,"{u'mday': u'09', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,22,30,22.0,50,0
46,"{u'mday': u'09', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,23,0,21.0,56,0
47,"{u'mday': u'09', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,9,23,30,21.0,56,0
0,"{u'mday': u'10', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,0,0,21.0,56,0
1,"{u'mday': u'10', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,0,30,21.0,56,0
2,"{u'mday': u'10', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,1,0,21.0,56,0
3,"{u'mday': u'10', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,1,30,20.0,60,0
4,"{u'mday': u'10', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,2,0,19.0,64,0
5,"{u'mday': u'10', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,2,30,19.0,64,0
6,"{u'mday': u'10', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,3,0,18.0,68,0
